time_min,pressure_psi,rate_bpm,G
143.458,5560.618,0.000,11.560
143.774,5557.687,0.000,11.575
144.090,5559.158,0.000,11.590
144.407,5555.764,0.000,11.605
144.723,5555.430,0.000,11.620
145.039,5552.125,0.000,11.635
145.355,5554.395,0.000,11.650
145.671,5553.014,0.000,11.665
145.987,5549.583,0.000,11.680
146.304,5551.382,0.000,11.695
146.620,5550.624,0.000,11.710
146.936,5553.680,0.000,11.725
147.252,5551.177,0.000,11.740
147.568,5548.718,0.000,11.755
147.885,5548.501,0.000,11.770
148.201,5547.402,0.000,11.785
148.517,5546.221,0.000,11.800
148.837,5543.777,0.000,11.815
149.160,5544.957,0.000,11.830
149.483,5543.086,0.000,11.845
149.806,5541.399,0.000,11.860
150.129,5544.246,0.000,11.875
150.452,5543.332,0.000,11.890
150.775,5538.305,0.000,11.905
151.098,5540.963,0.000,11.920
151.421,5542.533,0.000,11.935
151.744,5541.995,0.000,11.950
152.067,5541.265,0.000,11.965
152.390,5538.630,0.000,11.980
152.713,5536.203,0.000,11.995
153.036,5535.069,0.000,12.010
153.359,5537.271,0.000,12.025
153.682,5536.688,0.000,12.040
154.005,5537.853,0.000,12.055
154.328,5536.830,0.000,12.070
154.651,5533.719,0.000,12.085
154.975,5530.851,0.000,12.100
155.305,5532.059,0.000,12.115
155.634,5532.491,0.000,12.130
155.964,5531.014,0.000,12.145
156.293,5529.626,0.000,12.160
156.623,5530.654,0.000,12.175
156.953,5528.508,0.000,12.190
157.282,5527.629,0.000,12.205
157.612,5528.880,0.000,12.221
157.942,5526.827,0.000,12.236
158.271,5527.494,0.000,12.251
158.601,5526.930,0.000,12.266
158.931,5523.484,0.000,12.281
159.260,5524.182,0.000,12.296
159.590,5527.403,0.000,12.311
159.919,5521.588,0.000,12.326
160.249,5519.066,0.000,12.341
160.579,5518.965,0.000,12.356
160.908,5522.138,0.000,12.371
161.240,5521.534,0.000,12.386
161.576,5520.631,0.000,12.401
161.912,5522.691,0.000,12.416
162.248,5514.315,0.000,12.431
162.584,5519.853,0.000,12.446
162.920,5521.586,0.000,12.461
163.257,5515.611,0.000,12.476
163.593,5516.512,0.000,12.491
163.929,5515.174,0.000,12.506
164.265,5514.300,0.000,12.521
164.601,5514.847,0.000,12.536
164.937,5517.767,0.000,12.551
165.274,5518.001,0.000,12.566
165.610,5513.070,0.000,12.581
165.946,5516.970,0.000,12.596
166.282,5512.651,0.000,12.611
166.618,5515.509,0.000,12.626
166.954,5511.238,0.000,12.641
167.291,5511.111,0.000,12.656
167.631,5511.006,0.000,12.671
167.974,5516.061,0.000,12.686
168.316,5510.836,0.000,12.701
168.659,5507.151,0.000,12.716
169.001,5509.936,0.000,12.731
169.344,5506.710,0.000,12.746
169.686,5505.890,0.000,12.761
170.029,5508.125,0.000,12.776
170.371,5505.810,0.000,12.791
170.714,5505.747,0.000,12.806
171.057,5504.661,0.000,12.821
171.399,5504.751,0.000,12.836
171.742,5504.374,0.000,12.851
172.084,5499.098,0.000,12.866
172.427,5503.755,0.000,12.881
172.769,5499.909,0.000,12.896
173.112,5498.441,0.000,12.911
173.454,5500.663,0.000,12.926
173.800,5500.404,0.000,12.941
174.149,5498.307,0.000,12.956
174.497,5500.815,0.000,12.971
174.846,5495.929,0.000,12.986
175.195,5497.262,0.000,13.001
175.544,5496.370,0.000,13.016
175.893,5496.912,0.000,13.031
176.242,5497.029,0.000,13.046
176.590,5493.924,0.000,13.061
176.939,5496.858,0.000,13.076
177.288,5495.007,0.000,13.091
177.637,5490.570,0.000,13.106
177.986,5489.911,0.000,13.121
178.335,5493.280,0.000,13.136
178.683,5492.340,0.000,13.151
179.032,5492.054,0.000,13.166
179.381,5491.685,0.000,13.181
179.730,5491.674,0.000,13.196
180.082,5492.601,0.000,13.211
180.437,5487.968,0.000,13.226
180.792,5487.333,0.000,13.241
181.147,5486.978,0.000,13.256
181.502,5489.231,0.000,13.271
181.857,5490.634,0.000,13.286
182.212,5486.773,0.000,13.301
182.567,5482.126,0.000,13.316
182.922,5483.216,0.000,13.331
183.277,5484.454,0.000,13.346
183.632,5484.502,0.000,13.361
183.987,5484.299,0.000,13.376
184.342,5484.694,0.000,13.391
184.697,5483.495,0.000,13.406
185.052,5485.720,0.000,13.421
185.407,5481.774,0.000,13.436
185.762,5480.907,0.000,13.451
186.117,5483.096,0.000,13.466
186.478,5478.576,0.000,13.481
186.839,5481.936,0.000,13.496
187.200,5480.873,0.000,13.512
187.561,5479.886,0.000,13.527
187.922,5482.871,0.000,13.542
188.283,5477.965,0.000,13.557
188.644,5482.847,0.000,13.572
189.005,5477.793,0.000,13.587
189.366,5475.209,0.000,13.602
189.728,5477.423,0.000,13.617
190.089,5474.653,0.000,13.632
190.450,5474.824,0.000,13.647
190.811,5476.646,0.000,13.662
191.172,5476.489,0.000,13.677
191.533,5473.660,0.000,13.692
191.894,5476.408,0.000,13.707
192.255,5476.277,0.000,13.722
192.620,5476.366,0.000,13.737
192.987,5474.084,0.000,13.752
193.354,5475.285,0.000,13.767
193.721,5468.331,0.000,13.782
194.088,5470.992,0.000,13.797
194.455,5469.431,0.000,13.812
194.822,5470.942,0.000,13.827
195.189,5469.100,0.000,13.842
195.556,5469.451,0.000,13.857
195.923,5473.089,0.000,13.872
196.290,5468.529,0.000,13.887
196.657,5469.240,0.000,13.902
197.024,5467.493,0.000,13.917
197.391,5467.656,0.000,13.932
197.758,5467.064,0.000,13.947
198.125,5467.498,0.000,13.962
198.492,5468.482,0.000,13.977
198.863,5468.997,0.000,13.992
199.236,5465.875,0.000,14.007
199.609,5465.988,0.000,14.022
199.982,5462.062,0.000,14.037
200.355,5463.744,0.000,14.052
200.728,5465.358,0.000,14.067
201.100,5464.767,0.000,14.082
201.473,5463.018,0.000,14.097
201.846,5463.929,0.000,14.112
202.219,5462.699,0.000,14.127
202.592,5463.681,0.000,14.142
202.965,5461.423,0.000,14.157
203.338,5459.698,0.000,14.172
203.711,5460.648,0.000,14.187
204.084,5453.682,0.000,14.202
204.457,5459.878,0.000,14.217
204.829,5451.385,0.000,14.232
205.207,5454.806,0.000,14.247
205.586,5458.728,0.000,14.262
205.965,5458.352,0.000,14.277
206.343,5454.647,0.000,14.292
206.722,5455.122,0.000,14.307
207.101,5458.864,0.000,14.322
207.479,5454.732,0.000,14.337
207.858,5459.764,0.000,14.352
208.237,5454.854,0.000,14.367
208.615,5455.255,0.000,14.382
208.994,5457.254,0.000,14.397
209.373,5453.865,0.000,14.412
209.751,5451.182,0.000,14.427
210.130,5452.552,0.000,14.442
210.509,5452.286,0.000,14.457
210.887,5449.215,0.000,14.472
211.268,5451.020,0.000,14.487
211.653,5449.637,0.000,14.502
212.037,5452.560,0.000,14.517
212.422,5450.371,0.000,14.532
212.806,5449.328,0.000,14.547
213.190,5449.275,0.000,14.562
213.575,5449.527,0.000,14.577
213.959,5449.910,0.000,14.592
214.343,5446.273,0.000,14.607
214.728,5445.786,0.000,14.622
215.112,5449.677,0.000,14.637
215.496,5446.242,0.000,14.652
215.881,5443.833,0.000,14.667
216.265,5447.156,0.000,14.682
216.649,5446.797,0.000,14.697
217.034,5442.412,0.000,14.712
217.419,5445.536,0.000,14.727
217.809,5446.153,0.000,14.742
218.199,5445.037,0.000,14.757
218.589,5445.159,0.000,14.772
218.979,5440.695,0.000,14.788
219.369,5443.774,0.000,14.803
219.759,5442.117,0.000,14.818
220.149,5441.367,0.000,14.833
220.539,5443.686,0.000,14.848
220.929,5444.516,0.000,14.863
221.319,5444.760,0.000,14.878
221.709,5443.415,0.000,14.893
222.099,5440.182,0.000,14.908
222.489,5440.723,0.000,14.923
222.879,5441.169,0.000,14.938
223.268,5439.496,0.000,14.953
223.659,5439.134,0.000,14.968
224.055,5440.141,0.000,14.983
224.450,5437.996,0.000,14.998
224.846,5436.278,0.000,15.013
225.241,5436.530,0.000,15.028
225.637,5438.251,0.000,15.043
226.032,5436.614,0.000,15.058
226.428,5436.914,0.000,15.073
226.823,5437.200,0.000,15.088
227.219,5434.738,0.000,15.103
227.614,5436.629,0.000,15.118
228.010,5435.503,0.000,15.133
228.405,5431.906,0.000,15.148
228.801,5436.891,0.000,15.163
229.196,5432.637,0.000,15.178
229.592,5429.961,0.000,15.193
229.989,5430.815,0.000,15.208
230.390,5430.497,0.000,15.223
230.791,5432.279,0.000,15.238
231.192,5431.264,0.000,15.253
231.593,5430.775,0.000,15.268
231.994,5432.326,0.000,15.283
232.395,5431.405,0.000,15.298
232.796,5430.997,0.000,15.313
233.196,5430.825,0.000,15.328
233.597,5430.879,0.000,15.343
233.998,5425.073,0.000,15.358
234.399,5428.204,0.000,15.373
234.800,5424.216,0.000,15.388
235.201,5428.293,0.000,15.403
235.602,5427.858,0.000,15.418
236.003,5429.604,0.000,15.433
236.408,5429.536,0.000,15.448
236.814,5427.214,0.000,15.463
237.221,5425.457,0.000,15.478
237.627,5427.078,0.000,15.493
238.033,5424.702,0.000,15.508
238.440,5425.407,0.000,15.523
238.846,5427.034,0.000,15.538
239.252,5423.599,0.000,15.553
239.659,5425.980,0.000,15.568
240.065,5425.378,0.000,15.583
240.471,5421.769,0.000,15.598
240.878,5425.283,0.000,15.613
241.284,5424.389,0.000,15.628
241.690,5422.854,0.000,15.643
242.097,5420.784,0.000,15.658
242.505,5420.249,0.000,15.673
242.917,5420.553,0.000,15.688
243.328,5422.374,0.000,15.703
243.740,5419.039,0.000,15.718
244.152,5421.488,0.000,15.733
244.563,5417.793,0.000,15.748
244.975,5419.532,0.000,15.763
245.386,5419.825,0.000,15.778
245.798,5424.161,0.000,15.793
246.210,5416.183,0.000,15.808
246.621,5421.549,0.000,15.823
247.033,5418.572,0.000,15.838
247.445,5418.764,0.000,15.853
247.856,5417.847,0.000,15.868
248.268,5418.170,0.000,15.883
248.681,5416.644,0.000,15.898
249.097,5419.531,0.000,15.913
249.514,5415.383,0.000,15.928
249.931,5418.233,0.000,15.943
250.348,5414.354,0.000,15.958
250.765,5415.197,0.000,15.973
251.182,5412.849,0.000,15.988
251.599,5415.579,0.000,16.003
252.016,5417.236,0.000,16.018
252.432,5413.869,0.000,16.033
252.849,5413.308,0.000,16.048
253.266,5411.151,0.000,16.063
253.683,5412.602,0.000,16.079
254.100,5409.555,0.000,16.094
254.517,5410.596,0.000,16.109
254.935,5412.557,0.000,16.124
255.357,5414.424,0.000,16.139
255.779,5417.088,0.000,16.154
256.201,5409.980,0.000,16.169
256.623,5413.709,0.000,16.184
257.045,5411.011,0.000,16.199
257.467,5409.907,0.000,16.214
257.889,5410.762,0.000,16.229
258.311,5409.708,0.000,16.244
258.733,5409.493,0.000,16.259
259.155,5408.145,0.000,16.274
259.577,5405.855,0.000,16.289
259.999,5405.254,0.000,16.304
260.421,5409.339,0.000,16.319
260.843,5407.170,0.000,16.334
261.268,5406.224,0.000,16.349
261.695,5407.126,0.000,16.364
262.122,5408.393,0.000,16.379
262.549,5406.858,0.000,16.394
262.976,5404.880,0.000,16.409
263.404,5408.340,0.000,16.424
263.831,5408.742,0.000,16.439
264.258,5406.270,0.000,16.454
264.685,5406.926,0.000,16.469
265.112,5407.161,0.000,16.484
265.539,5406.636,0.000,16.499
265.966,5405.304,0.000,16.514
266.394,5404.973,0.000,16.529
266.821,5404.516,0.000,16.544
267.248,5400.984,0.000,16.559
267.679,5404.282,0.000,16.574
268.111,5399.872,0.000,16.589
268.544,5400.698,0.000,16.604
268.976,5404.599,0.000,16.619
269.408,5403.377,0.000,16.634
269.840,5404.377,0.000,16.649
270.272,5400.565,0.000,16.664
270.705,5398.510,0.000,16.679
271.137,5400.041,0.000,16.694
271.569,5400.434,0.000,16.709
272.001,5400.097,0.000,16.724
272.433,5401.915,0.000,16.739
272.866,5398.635,0.000,16.754
273.298,5399.773,0.000,16.769
273.732,5396.802,0.000,16.784
274.169,5399.392,0.000,16.799
274.606,5398.210,0.000,16.814
275.044,5396.417,0.000,16.829
275.481,5397.159,0.000,16.844
275.918,5396.976,0.000,16.859
276.355,5396.519,0.000,16.874
276.792,5400.318,0.000,16.889
277.230,5396.294,0.000,16.904
277.667,5395.720,0.000,16.919
278.104,5391.730,0.000,16.934
278.541,5393.854,0.000,16.949
278.978,5394.835,0.000,16.964
279.416,5393.709,0.000,16.979
279.853,5397.563,0.000,16.994
280.295,5394.190,0.000,17.009
280.737,5396.818,0.000,17.024
281.180,5394.086,0.000,17.039
281.622,5393.759,0.000,17.054
282.064,5393.229,0.000,17.069
282.506,5393.138,0.000,17.084
282.948,5396.292,0.000,17.099
283.390,5387.939,0.000,17.114
283.832,5388.300,0.000,17.129
284.275,5390.942,0.000,17.144
284.717,5391.784,0.000,17.159
285.159,5392.862,0.000,17.174
285.601,5392.155,0.000,17.189
286.043,5390.168,0.000,17.204
286.490,5392.703,0.000,17.219
286.937,5392.454,0.000,17.234
287.384,5390.492,0.000,17.249
287.831,5391.779,0.000,17.264
288.278,5390.129,0.000,17.279
288.725,5388.192,0.000,17.294
289.172,5390.443,0.000,17.309
289.619,5389.001,0.000,17.324
290.066,5388.515,0.000,17.339
290.513,5391.192,0.000,17.354
290.960,5383.078,0.000,17.370
291.407,5384.879,0.000,17.385
291.854,5385.075,0.000,17.400
292.301,5386.458,0.000,17.415
292.753,5386.412,0.000,17.430
293.205,5383.643,0.000,17.445
293.657,5384.425,0.000,17.460
294.108,5384.411,0.000,17.475
294.560,5390.786,0.000,17.490
295.012,5389.214,0.000,17.505
295.464,5384.526,0.000,17.520
295.916,5384.362,0.000,17.535
296.368,5382.531,0.000,17.550
296.820,5380.755,0.000,17.565
297.271,5384.079,0.000,17.580
297.723,5382.059,0.000,17.595
298.175,5383.627,0.000,17.610
298.628,5380.340,0.000,17.625
299.084,5381.760,0.000,17.640
299.541,5383.325,0.000,17.655
299.998,5383.505,0.000,17.670
300.454,5383.353,0.000,17.685
300.911,5379.623,0.000,17.700
301.367,5383.719,0.000,17.715
301.824,5380.156,0.000,17.730
302.281,5382.770,0.000,17.745
302.737,5381.231,0.000,17.760
303.194,5378.247,0.000,17.775
303.651,5380.117,0.000,17.790
304.107,5381.229,0.000,17.805
304.564,5381.474,0.000,17.820
305.023,5379.716,0.000,17.835
305.484,5382.813,0.000,17.850
305.946,5381.516,0.000,17.865
306.407,5378.739,0.000,17.880
306.868,5380.505,0.000,17.895
307.330,5382.625,0.000,17.910
307.791,5382.432,0.000,17.925
308.252,5375.809,0.000,17.940
308.714,5376.166,0.000,17.955
309.175,5380.744,0.000,17.970
309.636,5375.413,0.000,17.985
310.098,5374.640,0.000,18.000
