time_min,pressure_psi,rate_bpm,G
143.458,5242.314,0.000,11.560
143.774,5239.315,0.000,11.575
144.090,5240.719,0.000,11.590
144.407,5237.258,0.000,11.605
144.723,5236.859,0.000,11.620
145.039,5233.488,0.000,11.635
145.355,5235.695,0.000,11.650
145.671,5234.250,0.000,11.665
145.987,5230.755,0.000,11.680
146.304,5232.492,0.000,11.695
146.620,5231.672,0.000,11.710
146.936,5234.667,0.000,11.725
147.252,5232.103,0.000,11.740
147.568,5229.584,0.000,11.755
147.885,5229.308,0.000,11.770
148.201,5228.150,0.000,11.785
148.517,5226.911,0.000,11.800
148.837,5224.410,0.000,11.815
149.160,5225.533,0.000,11.830
149.483,5223.606,0.000,11.845
149.806,5221.864,0.000,11.860
150.129,5224.655,0.000,11.875
150.452,5223.687,0.000,11.890
150.775,5218.606,0.000,11.905
151.098,5221.211,0.000,11.920
151.421,5222.727,0.000,11.935
151.744,5222.137,0.000,11.950
152.067,5221.355,0.000,11.965
152.390,5218.669,0.000,11.980
152.713,5216.192,0.000,11.995
153.036,5215.008,0.000,12.010
153.359,5217.160,0.000,12.025
153.682,5216.528,0.000,12.040
154.005,5217.645,0.000,12.055
154.328,5216.574,0.000,12.070
154.651,5213.416,0.000,12.085
154.975,5210.501,0.000,12.100
155.305,5211.662,0.000,12.115
155.634,5212.049,0.000,12.130
155.964,5210.526,0.000,12.145
156.293,5209.093,0.000,12.160
156.623,5210.076,0.000,12.175
156.953,5207.886,0.000,12.190
157.282,5206.964,0.000,12.205
157.612,5208.172,0.000,12.221
157.942,5206.076,0.000,12.236
158.271,5206.702,0.000,12.251
158.601,5206.096,0.000,12.266
158.931,5202.609,0.000,12.281
159.260,5203.266,0.000,12.296
159.590,5206.447,0.000,12.311
159.919,5200.592,0.000,12.326
160.249,5198.031,0.000,12.341
160.579,5197.890,0.000,12.356
160.908,5201.025,0.000,12.371
161.240,5200.383,0.000,12.386
161.576,5199.442,0.000,12.401
161.912,5201.465,0.000,12.416
162.248,5193.052,0.000,12.431
162.584,5198.554,0.000,12.446
162.920,5200.250,0.000,12.461
163.257,5194.240,0.000,12.476
163.593,5195.106,0.000,12.491
163.929,5193.733,0.000,12.506
164.265,5192.824,0.000,12.521
164.601,5193.337,0.000,12.536
164.937,5196.224,0.000,12.551
165.274,5196.425,0.000,12.566
165.610,5191.461,0.000,12.581
165.946,5195.329,0.000,12.596
166.282,5190.977,0.000,12.611
166.618,5193.803,0.000,12.626
166.954,5189.501,0.000,12.641
167.291,5189.343,0.000,12.656
167.631,5189.208,0.000,12.671
167.974,5194.232,0.000,12.686
168.316,5188.977,0.000,12.701
168.659,5185.262,0.000,12.716
169.001,5188.019,0.000,12.731
169.344,5184.763,0.000,12.746
169.686,5183.915,0.000,12.761
170.029,5186.122,0.000,12.776
170.371,5183.779,0.000,12.791
170.714,5183.688,0.000,12.806
171.057,5182.575,0.000,12.821
171.399,5182.638,0.000,12.836
171.742,5182.234,0.000,12.851
172.084,5176.932,0.000,12.866
172.427,5181.563,0.000,12.881
172.769,5177.692,0.000,12.896
173.112,5176.199,0.000,12.911
173.454,5178.396,0.000,12.926
173.800,5178.112,0.000,12.941
174.149,5175.990,0.000,12.956
174.497,5178.474,0.000,12.971
174.846,5173.565,0.000,12.986
175.195,5174.874,0.000,13.001
175.544,5173.959,0.000,13.016
175.893,5174.478,0.000,13.031
176.242,5174.573,0.000,13.046
176.590,5171.445,0.000,13.061
176.939,5174.358,0.000,13.076
177.288,5172.485,0.000,13.091
177.637,5168.026,0.000,13.106
177.986,5167.346,0.000,13.121
178.335,5170.694,0.000,13.136
178.683,5169.733,0.000,13.151
179.032,5169.427,0.000,13.166
179.381,5169.038,0.000,13.181
179.730,5169.007,0.000,13.196
180.082,5169.915,0.000,13.211
180.437,5165.263,0.000,13.226
180.792,5164.608,0.000,13.241
181.147,5164.234,0.000,13.256
181.502,5166.469,0.000,13.271
181.857,5167.854,0.000,13.286
182.212,5163.975,0.000,13.301
182.567,5159.310,0.000,13.316
182.922,5160.383,0.000,13.331
183.277,5161.603,0.000,13.346
183.632,5161.634,0.000,13.361
183.987,5161.415,0.000,13.376
184.342,5161.793,0.000,13.391
184.697,5160.578,0.000,13.406
185.052,5162.787,0.000,13.421
185.407,5158.825,0.000,13.436
185.762,5157.942,0.000,13.451
186.117,5160.117,0.000,13.466
186.478,5155.581,0.000,13.481
186.839,5158.927,0.000,13.496
187.200,5157.849,0.000,13.512
187.561,5156.847,0.000,13.527
187.922,5159.818,0.000,13.542
188.283,5154.898,0.000,13.557
188.644,5159.766,0.000,13.572
189.005,5154.699,0.000,13.587
189.366,5152.101,0.000,13.602
189.728,5154.302,0.000,13.617
190.089,5151.519,0.000,13.632
190.450,5151.678,0.000,13.647
190.811,5153.488,0.000,13.662
191.172,5153.318,0.000,13.677
191.533,5150.477,0.000,13.692
191.894,5153.213,0.000,13.707
192.255,5153.071,0.000,13.722
192.620,5153.147,0.000,13.737
192.987,5150.854,0.000,13.752
193.354,5152.044,0.000,13.767
193.721,5145.079,0.000,13.782
194.088,5147.730,0.000,13.797
194.455,5146.158,0.000,13.812
194.822,5147.659,0.000,13.827
195.189,5145.807,0.000,13.842
195.556,5146.148,0.000,13.857
195.923,5149.777,0.000,13.872
196.290,5145.206,0.000,13.887
196.657,5145.908,0.000,13.902
197.024,5144.152,0.000,13.917
197.391,5144.306,0.000,13.932
197.758,5143.705,0.000,13.947
198.125,5144.130,0.000,13.962
198.492,5145.106,0.000,13.977
198.863,5145.613,0.000,13.992
199.236,5142.482,0.000,14.007
199.609,5142.588,0.000,14.022
199.982,5138.654,0.000,14.037
200.355,5140.328,0.000,14.052
200.728,5141.934,0.000,14.067
201.100,5141.337,0.000,14.082
201.473,5139.580,0.000,14.097
201.846,5140.484,0.000,14.112
202.219,5139.247,0.000,14.127
202.592,5140.223,0.000,14.142
202.965,5137.959,0.000,14.157
203.338,5136.227,0.000,14.172
203.711,5137.171,0.000,14.187
204.084,5130.199,0.000,14.202
204.457,5136.389,0.000,14.217
204.829,5127.890,0.000,14.232
205.207,5131.305,0.000,14.247
205.586,5135.222,0.000,14.262
205.965,5134.841,0.000,14.277
206.343,5131.130,0.000,14.292
206.722,5131.601,0.000,14.307
207.101,5135.338,0.000,14.322
207.479,5131.201,0.000,14.337
207.858,5136.229,0.000,14.352
208.237,5131.315,0.000,14.367
208.615,5131.711,0.000,14.382
208.994,5133.706,0.000,14.397
209.373,5130.313,0.000,14.412
209.751,5127.626,0.000,14.427
210.130,5128.992,0.000,14.442
210.509,5128.723,0.000,14.457
210.887,5125.648,0.000,14.472
211.268,5127.451,0.000,14.487
211.653,5126.064,0.000,14.502
212.037,5128.984,0.000,14.517
212.422,5126.792,0.000,14.532
212.806,5125.747,0.000,14.547
213.190,5125.690,0.000,14.562
213.575,5125.941,0.000,14.577
213.959,5126.321,0.000,14.592
214.343,5122.682,0.000,14.607
214.728,5122.193,0.000,14.622
215.112,5126.081,0.000,14.637
215.496,5122.645,0.000,14.652
215.881,5120.234,0.000,14.667
216.265,5123.555,0.000,14.682
216.649,5123.194,0.000,14.697
217.034,5118.808,0.000,14.712
217.419,5121.931,0.000,14.727
217.809,5122.547,0.000,14.742
218.199,5121.430,0.000,14.757
218.589,5121.551,0.000,14.772
218.979,5117.086,0.000,14.788
219.369,5120.165,0.000,14.803
219.759,5118.506,0.000,14.818
220.149,5117.757,0.000,14.833
220.539,5120.075,0.000,14.848
220.929,5120.905,0.000,14.863
221.319,5121.148,0.000,14.878
221.709,5119.804,0.000,14.893
222.099,5116.570,0.000,14.908
222.489,5117.112,0.000,14.923
222.879,5117.558,0.000,14.938
223.268,5115.885,0.000,14.953
223.659,5115.524,0.000,14.968
224.055,5116.531,0.000,14.983
224.450,5114.387,0.000,14.998
224.846,5112.670,0.000,15.013
225.241,5112.923,0.000,15.028
225.637,5114.645,0.000,15.043
226.032,5113.009,0.000,15.058
226.428,5113.310,0.000,15.073
226.823,5113.598,0.000,15.088
227.219,5111.137,0.000,15.103
227.614,5113.029,0.000,15.118
228.010,5111.905,0.000,15.133
228.405,5108.310,0.000,15.148
228.801,5113.297,0.000,15.163
229.196,5109.044,0.000,15.178
229.592,5106.371,0.000,15.193
229.989,5107.226,0.000,15.208
230.390,5106.911,0.000,15.223
230.791,5108.695,0.000,15.238
231.192,5107.682,0.000,15.253
231.593,5107.195,0.000,15.268
231.994,5108.749,0.000,15.283
232.395,5107.831,0.000,15.298
232.796,5107.426,0.000,15.313
233.196,5107.257,0.000,15.328
233.597,5107.314,0.000,15.343
233.998,5101.511,0.000,15.358
234.399,5104.644,0.000,15.373
234.800,5100.659,0.000,15.388
235.201,5104.740,0.000,15.403
235.602,5104.307,0.000,15.418
236.003,5106.058,0.000,15.433
236.408,5105.993,0.000,15.448
236.814,5103.675,0.000,15.463
237.221,5101.921,0.000,15.478
237.627,5103.545,0.000,15.493
238.033,5101.174,0.000,15.508
238.440,5101.882,0.000,15.523
238.846,5103.513,0.000,15.538
239.252,5100.082,0.000,15.553
239.659,5102.467,0.000,15.568
240.065,5101.869,0.000,15.583
240.471,5098.265,0.000,15.598
240.878,5101.783,0.000,15.613
241.284,5100.893,0.000,15.628
241.690,5099.362,0.000,15.643
242.097,5097.297,0.000,15.658
242.505,5096.767,0.000,15.673
242.917,5097.075,0.000,15.688
243.328,5098.901,0.000,15.703
243.740,5095.572,0.000,15.718
244.152,5098.025,0.000,15.733
244.563,5094.335,0.000,15.748
244.975,5096.080,0.000,15.763
245.386,5096.377,0.000,15.778
245.798,5100.719,0.000,15.793
246.210,5092.745,0.000,15.808
246.621,5098.116,0.000,15.823
247.033,5095.145,0.000,15.838
247.445,5095.342,0.000,15.853
247.856,5094.431,0.000,15.868
248.268,5094.760,0.000,15.883
248.681,5093.240,0.000,15.898
249.097,5096.133,0.000,15.913
249.514,5091.990,0.000,15.928
249.931,5094.846,0.000,15.943
250.348,5090.973,0.000,15.958
250.765,5091.821,0.000,15.973
251.182,5089.479,0.000,15.988
251.599,5092.216,0.000,16.003
252.016,5093.879,0.000,16.018
252.432,5090.517,0.000,16.033
252.849,5089.963,0.000,16.048
253.266,5087.813,0.000,16.063
253.683,5089.270,0.000,16.079
254.100,5086.229,0.000,16.094
254.517,5087.277,0.000,16.109
254.935,5089.245,0.000,16.124
255.357,5091.118,0.000,16.139
255.779,5093.789,0.000,16.154
256.201,5086.688,0.000,16.169
256.623,5090.423,0.000,16.184
257.045,5087.732,0.000,16.199
257.467,5086.635,0.000,16.214
257.889,5087.497,0.000,16.229
258.311,5086.450,0.000,16.244
258.733,5086.242,0.000,16.259
259.155,5084.901,0.000,16.274
259.577,5082.618,0.000,16.289
259.999,5082.024,0.000,16.304
260.421,5086.116,0.000,16.319
260.843,5083.955,0.000,16.334
261.268,5083.016,0.000,16.349
261.695,5083.926,0.000,16.364
262.122,5085.200,0.000,16.379
262.549,5083.672,0.000,16.394
262.976,5081.702,0.000,16.409
263.404,5085.170,0.000,16.424
263.831,5085.580,0.000,16.439
264.258,5083.115,0.000,16.454
264.685,5083.779,0.000,16.469
265.112,5084.022,0.000,16.484
265.539,5083.505,0.000,16.499
265.966,5082.181,0.000,16.514
266.394,5081.857,0.000,16.529
266.821,5081.409,0.000,16.544
267.248,5077.885,0.000,16.559
267.679,5081.191,0.000,16.574
268.111,5076.789,0.000,16.589
268.544,5077.623,0.000,16.604
268.976,5081.532,0.000,16.619
269.408,5080.318,0.000,16.634
269.840,5081.326,0.000,16.649
270.272,5077.523,0.000,16.664
270.705,5075.477,0.000,16.679
271.137,5077.016,0.000,16.694
271.569,5077.418,0.000,16.709
272.001,5077.089,0.000,16.724
272.433,5078.916,0.000,16.739
272.866,5075.645,0.000,16.754
273.298,5076.790,0.000,16.769
273.732,5073.829,0.000,16.784
274.169,5076.427,0.000,16.799
274.606,5075.254,0.000,16.814
275.044,5073.470,0.000,16.829
275.481,5074.220,0.000,16.844
275.918,5074.047,0.000,16.859
276.355,5073.599,0.000,16.874
276.792,5077.406,0.000,16.889
277.230,5073.392,0.000,16.904
277.667,5072.826,0.000,16.919
278.104,5068.846,0.000,16.934
278.541,5070.979,0.000,16.949
278.978,5071.969,0.000,16.964
279.416,5070.852,0.000,16.979
279.853,5074.716,0.000,16.994
280.295,5071.352,0.000,17.009
280.737,5073.989,0.000,17.024
281.180,5071.266,0.000,17.039
281.622,5070.948,0.000,17.054
282.064,5070.428,0.000,17.069
282.506,5070.346,0.000,17.084
282.948,5073.509,0.000,17.099
283.390,5065.166,0.000,17.114
283.832,5065.537,0.000,17.129
284.275,5068.189,0.000,17.144
284.717,5069.040,0.000,17.159
285.159,5070.127,0.000,17.174
285.601,5069.430,0.000,17.189
286.043,5067.453,0.000,17.204
286.490,5069.998,0.000,17.219
286.937,5069.759,0.000,17.234
287.384,5067.806,0.000,17.249
287.831,5069.103,0.000,17.264
288.278,5067.463,0.000,17.279
288.725,5065.536,0.000,17.294
289.172,5067.797,0.000,17.309
289.619,5066.364,0.000,17.324
290.066,5065.889,0.000,17.339
290.513,5068.575,0.000,17.354
290.960,5060.472,0.000,17.370
291.407,5062.283,0.000,17.385
291.854,5062.489,0.000,17.400
292.301,5063.883,0.000,17.415
292.753,5063.846,0.000,17.430
293.205,5061.088,0.000,17.445
293.657,5061.879,0.000,17.460
294.108,5061.876,0.000,17.475
294.560,5068.261,0.000,17.490
295.012,5066.699,0.000,17.505
295.464,5062.022,0.000,17.520
295.916,5061.869,0.000,17.535
296.368,5060.048,0.000,17.550
296.820,5058.282,0.000,17.565
297.271,5061.616,0.000,17.580
297.723,5059.607,0.000,17.595
298.175,5061.186,0.000,17.610
298.628,5057.909,0.000,17.625
299.084,5059.339,0.000,17.640
299.541,5060.915,0.000,17.655
299.998,5061.106,0.000,17.670
300.454,5060.964,0.000,17.685
300.911,5057.245,0.000,17.700
301.367,5061.352,0.000,17.715
301.824,5057.800,0.000,17.730
302.281,5060.424,0.000,17.745
302.737,5058.895,0.000,17.760
303.194,5055.923,0.000,17.775
303.651,5057.803,0.000,17.790
304.107,5058.926,0.000,17.805
304.564,5059.182,0.000,17.820
305.023,5057.435,0.000,17.835
305.484,5060.542,0.000,17.850
305.946,5059.256,0.000,17.865
306.407,5056.490,0.000,17.880
306.868,5058.267,0.000,17.895
307.330,5060.398,0.000,17.910
307.791,5060.216,0.000,17.925
308.252,5053.604,0.000,17.940
308.714,5053.972,0.000,17.955
309.175,5058.561,0.000,17.970
309.636,5053.241,0.000,17.985
310.098,5052.479,0.000,18.000
