time_min,pressure_psi,rate_bpm,G
143.458,6506.380,0.000,11.560
143.774,6503.057,0.000,11.575
144.090,6504.139,0.000,11.590
144.407,6500.358,0.000,11.605
144.723,6499.641,0.000,11.620
145.039,6495.956,0.000,11.635
145.355,6497.849,0.000,11.650
145.671,6496.093,0.000,11.665
145.987,6492.289,0.000,11.680
146.304,6493.720,0.000,11.695
146.620,6492.596,0.000,11.710
146.936,6495.288,0.000,11.725
147.252,6492.424,0.000,11.740
147.568,6489.606,0.000,11.755
147.885,6489.033,0.000,11.770
148.201,6487.582,0.000,11.785
148.517,6486.050,0.000,11.800
148.837,6483.258,0.000,11.815
149.160,6484.093,0.000,11.830
149.483,6481.880,0.000,11.845
149.806,6479.853,0.000,11.860
150.129,6482.362,0.000,11.875
150.452,6481.113,0.000,11.890
150.775,6475.752,0.000,11.905
151.098,6478.080,0.000,11.920
151.421,6479.321,0.000,11.935
151.744,6478.457,0.000,11.950
152.067,6477.404,0.000,11.965
152.390,6474.448,0.000,11.980
152.713,6471.703,0.000,11.995
153.036,6470.252,0.000,12.010
153.359,6472.140,0.000,12.025
153.682,6471.244,0.000,12.040
154.005,6472.100,0.000,12.055
154.328,6470.769,0.000,12.070
154.651,6467.353,0.000,12.085
154.975,6464.182,0.000,12.100
155.305,6465.088,0.000,12.115
155.634,6465.222,0.000,12.130
155.964,6463.448,0.000,12.145
156.293,6461.765,0.000,12.160
156.623,6462.500,0.000,12.175
156.953,6460.063,0.000,12.190
157.282,6458.896,0.000,12.205
157.612,6459.860,0.000,12.221
157.942,6457.522,0.000,12.236
158.271,6457.907,0.000,12.251
158.601,6457.061,0.000,12.266
158.931,6453.337,0.000,12.281
159.260,6453.757,0.000,12.296
159.590,6456.704,0.000,12.311
159.919,6450.616,0.000,12.326
160.249,6447.822,0.000,12.341
160.579,6447.452,0.000,12.356
160.908,6450.357,0.000,12.371
161.240,6449.487,0.000,12.386
161.576,6448.321,0.000,12.401
161.912,6450.118,0.000,12.416
162.248,6441.482,0.000,12.431
162.584,6446.761,0.000,12.446
162.920,6448.237,0.000,12.461
163.257,6442.007,0.000,12.476
163.593,6442.655,0.000,12.491
163.929,6441.064,0.000,12.506
164.265,6439.941,0.000,12.521
164.601,6440.239,0.000,12.536
164.937,6442.913,0.000,12.551
165.274,6442.902,0.000,12.566
165.610,6437.728,0.000,12.581
165.946,6441.386,0.000,12.596
166.282,6436.826,0.000,12.611
166.618,6439.445,0.000,12.626
166.954,6434.937,0.000,12.641
167.291,6434.575,0.000,12.656
167.631,6434.237,0.000,12.671
167.974,6439.059,0.000,12.686
168.316,6433.603,0.000,12.701
168.659,6429.688,0.000,12.716
169.001,6432.246,0.000,12.731
169.344,6428.793,0.000,12.746
169.686,6427.749,0.000,12.761
170.029,6429.761,0.000,12.776
170.371,6427.224,0.000,12.791
170.714,6426.940,0.000,12.806
171.057,6425.634,0.000,12.821
171.399,6425.507,0.000,12.836
171.742,6424.914,0.000,12.851
172.084,6419.423,0.000,12.866
172.427,6423.866,0.000,12.881
172.769,6419.808,0.000,12.896
173.112,6418.130,0.000,12.911
173.454,6420.143,0.000,12.926
173.800,6419.675,0.000,12.941
174.149,6417.371,0.000,12.956
174.497,6419.674,0.000,12.971
174.846,6414.584,0.000,12.986
175.195,6415.714,0.000,13.001
175.544,6414.621,0.000,13.016
175.893,6414.963,0.000,13.031
176.242,6414.881,0.000,13.046
176.590,6411.579,0.000,13.061
176.939,6414.316,0.000,13.076
177.288,6412.270,0.000,13.091
177.637,6407.639,0.000,13.106
177.986,6406.788,0.000,13.121
178.335,6409.965,0.000,13.136
178.683,6408.834,0.000,13.151
179.032,6408.359,0.000,13.166
179.381,6407.803,0.000,13.181
179.730,6407.605,0.000,13.196
180.082,6408.347,0.000,13.211
180.437,6403.529,0.000,13.226
180.792,6402.711,0.000,13.241
181.147,6402.173,0.000,13.256
181.502,6404.246,0.000,13.271
181.857,6405.469,0.000,13.286
182.212,6401.429,0.000,13.301
182.567,6396.604,0.000,13.316
182.922,6397.518,0.000,13.331
183.277,6398.580,0.000,13.346
183.632,6398.454,0.000,13.361
183.987,6398.078,0.000,13.376
184.342,6398.301,0.000,13.391
184.697,6396.930,0.000,13.406
185.052,6398.986,0.000,13.421
185.407,6394.870,0.000,13.436
185.762,6393.835,0.000,13.451
186.117,6395.858,0.000,13.466
186.478,6391.171,0.000,13.481
186.839,6394.367,0.000,13.496
187.200,6393.140,0.000,13.512
187.561,6391.990,0.000,13.527
187.922,6394.813,0.000,13.542
188.283,6389.746,0.000,13.557
188.644,6394.468,0.000,13.572
189.005,6389.255,0.000,13.587
189.366,6386.513,0.000,13.602
189.728,6388.570,0.000,13.617
190.089,6385.644,0.000,13.632
190.450,6385.660,0.000,13.647
190.811,6387.328,0.000,13.662
191.172,6387.017,0.000,13.677
191.533,6384.036,0.000,13.692
191.894,6386.632,0.000,13.707
192.255,6386.351,0.000,13.722
192.620,6386.290,0.000,13.737
192.987,6383.859,0.000,13.752
193.354,6384.913,0.000,13.767
193.721,6377.812,0.000,13.782
194.088,6380.327,0.000,13.797
194.455,6378.621,0.000,13.812
194.822,6379.987,0.000,13.827
195.189,6378.001,0.000,13.842
195.556,6378.210,0.000,13.857
195.923,6381.707,0.000,13.872
196.290,6377.005,0.000,13.887
196.657,6377.576,0.000,13.902
197.024,6375.690,0.000,13.917
197.391,6375.714,0.000,13.932
197.758,6374.985,0.000,13.947
198.125,6375.282,0.000,13.962
198.492,6376.130,0.000,13.977
198.863,6376.510,0.000,13.992
199.236,6373.253,0.000,14.007
199.609,6373.233,0.000,14.022
199.982,6369.174,0.000,14.037
200.355,6370.724,0.000,14.052
200.728,6372.206,0.000,14.067
201.100,6371.486,0.000,14.082
201.473,6369.607,0.000,14.097
201.846,6370.388,0.000,14.112
202.219,6369.030,0.000,14.127
202.592,6369.885,0.000,14.142
202.965,6367.500,0.000,14.157
203.338,6365.649,0.000,14.172
203.711,6366.473,0.000,14.187
204.084,6359.384,0.000,14.202
204.457,6365.455,0.000,14.217
204.829,6356.839,0.000,14.232
205.207,6360.138,0.000,14.247
205.586,6363.938,0.000,14.262
205.965,6363.442,0.000,14.277
206.343,6359.616,0.000,14.292
206.722,6359.972,0.000,14.307
207.101,6363.595,0.000,14.322
207.479,6359.345,0.000,14.337
207.858,6364.259,0.000,14.352
208.237,6359.232,0.000,14.367
208.615,6359.517,0.000,14.382
208.994,6361.401,0.000,14.397
209.373,6357.897,0.000,14.412
209.751,6355.100,0.000,14.427
210.130,6356.356,0.000,14.442
210.509,6355.977,0.000,14.457
210.887,6352.794,0.000,14.472
211.268,6354.488,0.000,14.487
211.653,6352.993,0.000,14.502
212.037,6355.806,0.000,14.517
212.422,6353.508,0.000,14.532
212.806,6352.356,0.000,14.547
213.190,6352.194,0.000,14.562
213.575,6352.339,0.000,14.577
213.959,6352.614,0.000,14.592
214.343,6348.871,0.000,14.607
214.728,6348.278,0.000,14.622
215.112,6352.063,0.000,14.637
215.496,6348.524,0.000,14.652
215.881,6346.011,0.000,14.667
216.265,6349.230,0.000,14.682
216.649,6348.768,0.000,14.697
217.034,6344.280,0.000,14.712
217.419,6347.303,0.000,14.727
217.809,6347.819,0.000,14.742
218.199,6346.602,0.000,14.757
218.589,6346.624,0.000,14.772
218.979,6342.060,0.000,14.788
219.369,6345.041,0.000,14.803
219.759,6343.285,0.000,14.818
220.149,6342.438,0.000,14.833
220.539,6344.659,0.000,14.848
220.929,6345.392,0.000,14.863
221.319,6345.540,0.000,14.878
221.709,6344.100,0.000,14.893
222.099,6340.771,0.000,14.908
222.489,6341.218,0.000,14.923
222.879,6341.570,0.000,14.938
223.268,6339.803,0.000,14.953
223.659,6339.349,0.000,14.968
224.055,6340.262,0.000,14.983
224.450,6338.025,0.000,14.998
224.846,6336.216,0.000,15.013
225.241,6336.378,0.000,15.028
225.637,6338.008,0.000,15.043
226.032,6336.281,0.000,15.058
226.428,6336.492,0.000,15.073
226.823,6336.689,0.000,15.088
227.219,6334.138,0.000,15.103
227.614,6335.941,0.000,15.118
228.010,6334.728,0.000,15.133
228.405,6331.044,0.000,15.148
228.801,6335.943,0.000,15.163
229.196,6331.603,0.000,15.178
229.592,6328.841,0.000,15.193
229.989,6329.610,0.000,15.208
230.390,6329.208,0.000,15.223
230.791,6330.906,0.000,15.238
231.192,6329.806,0.000,15.253
231.593,6329.235,0.000,15.268
231.994,6330.703,0.000,15.283
232.395,6329.700,0.000,15.298
232.796,6329.210,0.000,15.313
233.196,6328.957,0.000,15.328
233.597,6328.930,0.000,15.343
233.998,6323.044,0.000,15.358
234.399,6326.094,0.000,15.373
234.800,6322.027,0.000,15.388
235.201,6326.025,0.000,15.403
235.602,6325.511,0.000,15.418
236.003,6327.179,0.000,15.433
236.408,6327.033,0.000,15.448
236.814,6324.634,0.000,15.463
237.221,6322.800,0.000,15.478
237.627,6324.344,0.000,15.493
238.033,6321.893,0.000,15.508
238.440,6322.521,0.000,15.523
238.846,6324.073,0.000,15.538
239.252,6320.564,0.000,15.553
239.659,6322.870,0.000,15.568
240.065,6322.194,0.000,15.583
240.471,6318.512,0.000,15.598
240.878,6321.952,0.000,15.613
241.284,6320.986,0.000,15.628
241.690,6319.378,0.000,15.643
242.097,6317.236,0.000,15.658
242.505,6316.630,0.000,15.673
242.917,6316.862,0.000,15.688
243.328,6318.613,0.000,15.703
243.740,6315.208,0.000,15.718
244.152,6317.586,0.000,15.733
244.563,6313.821,0.000,15.748
244.975,6315.492,0.000,15.763
245.386,6315.715,0.000,15.778
245.798,6319.983,0.000,15.793
246.210,6311.936,0.000,15.808
246.621,6317.234,0.000,15.823
247.033,6314.191,0.000,15.838
247.445,6314.315,0.000,15.853
247.856,6313.332,0.000,15.868
248.268,6313.589,0.000,15.883
248.681,6311.997,0.000,15.898
249.097,6314.818,0.000,15.913
249.514,6310.604,0.000,15.928
249.931,6313.390,0.000,15.943
250.348,6309.446,0.000,15.958
250.765,6310.225,0.000,15.973
251.182,6307.813,0.000,15.988
251.599,6310.480,0.000,16.003
252.016,6312.074,0.000,16.018
252.432,6308.644,0.000,16.033
252.849,6308.020,0.000,16.048
253.266,6305.802,0.000,16.063
253.683,6307.190,0.000,16.079
254.100,6304.082,0.000,16.094
254.517,6305.062,0.000,16.109
254.935,6306.963,0.000,16.124
255.357,6308.769,0.000,16.139
255.779,6311.373,0.000,16.154
256.201,6304.206,0.000,16.169
256.623,6307.875,0.000,16.184
257.045,6305.118,0.000,16.199
257.467,6303.955,0.000,16.214
257.889,6304.751,0.000,16.229
258.311,6303.639,0.000,16.244
258.733,6303.367,0.000,16.259
259.155,6301.961,0.000,16.274
259.577,6299.613,0.000,16.289
259.999,6298.956,0.000,16.304
260.421,6302.984,0.000,16.319
260.843,6300.759,0.000,16.334
261.268,6299.757,0.000,16.349
261.695,6300.603,0.000,16.364
262.122,6301.815,0.000,16.379
262.549,6300.225,0.000,16.394
262.976,6298.192,0.000,16.409
263.404,6301.598,0.000,16.424
263.831,6301.946,0.000,16.439
264.258,6299.420,0.000,16.454
264.685,6300.022,0.000,16.469
265.112,6300.204,0.000,16.484
265.539,6299.626,0.000,16.499
265.966,6298.241,0.000,16.514
266.394,6297.858,0.000,16.529
266.821,6297.349,0.000,16.544
267.248,6293.765,0.000,16.559
267.679,6297.012,0.000,16.574
268.111,6292.550,0.000,16.589
268.544,6293.325,0.000,16.604
268.976,6297.175,0.000,16.619
269.408,6295.903,0.000,16.634
269.840,6296.852,0.000,16.649
270.272,6292.990,0.000,16.664
270.705,6290.886,0.000,16.679
271.137,6292.368,0.000,16.694
271.569,6292.712,0.000,16.709
272.001,6292.326,0.000,16.724
272.433,6294.096,0.000,16.739
272.866,6290.767,0.000,16.754
273.298,6291.856,0.000,16.769
273.732,6288.838,0.000,16.784
274.169,6291.381,0.000,16.799
274.606,6290.151,0.000,16.814
275.044,6288.311,0.000,16.829
275.481,6289.006,0.000,16.844
275.918,6288.777,0.000,16.859
276.355,6288.274,0.000,16.874
276.792,6292.026,0.000,16.889
277.230,6287.957,0.000,16.904
277.667,6287.337,0.000,16.919
278.104,6283.302,0.000,16.934
278.541,6285.382,0.000,16.949
278.978,6286.318,0.000,16.964
279.416,6285.147,0.000,16.979
279.853,6288.957,0.000,16.994
280.295,6285.540,0.000,17.009
280.737,6288.124,0.000,17.024
281.180,6285.348,0.000,17.039
281.622,6284.978,0.000,17.054
282.064,6284.406,0.000,17.069
282.506,6284.271,0.000,17.084
282.948,6287.382,0.000,17.099
283.390,6278.987,0.000,17.114
283.832,6279.306,0.000,17.129
284.275,6281.907,0.000,17.144
284.717,6282.706,0.000,17.159
285.159,6283.743,0.000,17.174
285.601,6282.995,0.000,17.189
286.043,6280.967,0.000,17.204
286.490,6283.461,0.000,17.219
286.937,6283.172,0.000,17.234
287.384,6281.169,0.000,17.249
287.831,6282.416,0.000,17.264
288.278,6280.727,0.000,17.279
288.725,6278.750,0.000,17.294
289.172,6280.961,0.000,17.309
289.619,6279.479,0.000,17.324
290.066,6278.955,0.000,17.339
290.513,6281.593,0.000,17.354
290.960,6273.440,0.000,17.370
291.407,6275.203,0.000,17.385
291.854,6275.361,0.000,17.400
292.301,6276.706,0.000,17.415
292.753,6276.622,0.000,17.430
293.205,6273.816,0.000,17.445
293.657,6274.560,0.000,17.460
294.108,6274.509,0.000,17.475
294.560,6280.847,0.000,17.490
295.012,6279.238,0.000,17.505
295.464,6274.514,0.000,17.520
295.916,6274.314,0.000,17.535
296.368,6272.447,0.000,17.550
296.820,6270.634,0.000,17.565
297.271,6273.922,0.000,17.580
297.723,6271.867,0.000,17.595
298.175,6273.400,0.000,17.610
298.628,6270.078,0.000,17.625
299.084,6271.463,0.000,17.640
299.541,6272.993,0.000,17.655
299.998,6273.139,0.000,17.670
300.454,6272.952,0.000,17.685
300.911,6269.188,0.000,17.700
301.367,6273.250,0.000,17.715
301.824,6269.653,0.000,17.730
302.281,6272.233,0.000,17.745
302.737,6270.661,0.000,17.760
303.194,6267.644,0.000,17.775
303.651,6269.480,0.000,17.790
304.107,6270.560,0.000,17.805
304.564,6270.772,0.000,17.820
305.023,6268.982,0.000,17.835
305.484,6272.046,0.000,17.850
305.946,6270.717,0.000,17.865
306.407,6267.908,0.000,17.880
306.868,6269.642,0.000,17.895
307.330,6271.731,0.000,17.910
307.791,6271.506,0.000,17.925
308.252,6264.852,0.000,17.940
308.714,6265.178,0.000,17.955
309.175,6269.725,0.000,17.970
309.636,6264.363,0.000,17.985
310.098,6263.560,0.000,18.000
